pair,CosSim_ble_shift-10,CosSim_ble_shift-9,CosSim_ble_shift-8,CosSim_ble_shift-7,CosSim_ble_shift-6,CosSim_ble_shift-5,CosSim_ble_shift-4,CosSim_ble_shift-3,CosSim_ble_shift-2,CosSim_ble_shift-1,CosSim_ble,CosSim_ble_shift1,CosSim_ble_shift2,CosSim_ble_shift3,CosSim_ble_shift4,CosSim_ble_shift5,CosSim_ble_shift6,CosSim_ble_shift7,CosSim_ble_shift8,CosSim_ble_shift9,CosSim_ble_shift10,State
uu_v4445,0.31617019604036267,0.3708927047540263,0.32413291430453167,0.35486785505237056,0.3664830426487151,0.3657530493764677,0.42321139797057516,0.6005632922536182,0.0,0.5007340351395245,0.6507913734559685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uu_v4445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uu_v4445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uu_v4445,0.43816030933050715,0.4444461534306072,0.22419510623690364,0.3780134089217061,0.38898282313560634,0.37394609803340606,0.3425168775329056,0.21174666988180346,0.38448413078945626,0.3149084642305051,0.26252643006300425,0.2671483742542544,0.2687506482405544,0.30036474650870487,0.24490141621370398,0.4344011280549571,0.3251383673738053,0.21223967726220347,0.2988857243675049,0.183768501044103,0.15689959881230256,0
uu_v4445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uu_v4445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uu_v4445,0.4218576247664661,0.24411272285202024,0.33607608750021345,0.30172874322639814,0.2534201932922453,0.503986107568117,0.242461116389306,0.3062587353446907,0.17851267563970052,0.30838532264320356,0.5027410773977972,0.4267743772681339,0.23011704202963384,0.36587281925832793,0.3809440938401157,0.3637348873344039,0.18062572495891574,0.35704774209272266,0.33090617108513376,0.35496781791550996,0.3571274025441003,0
uu_v4445,0.5303648722566346,0.5767516733222692,0.5980242553284186,0.6364610399254018,0.6146594625278475,0.6754797571936442,0.5592896687459874,0.5936716259572974,0.6474285463928728,0.652505783946749,0.6879371834094593,0.5593473328871085,0.6557363579901739,0.5757364896525589,0.5600396334786741,0.6314232020691892,0.6147527523863068,0.4648915261192972,0.42331157443587103,0.5188507329672316,0.5664428038943587,0
uu_v4445,0.3506489746633071,0.32635276604352553,0.2302429715872175,0.3643761487181269,0.43321400997352777,0.34163453914250963,0.18007944574686996,0.3189410230907468,0.3028328906114161,0.5155549930590473,0.4588194928962616,0.258746031160168,0.3177119634313627,0.3905637371329217,0.38301336914686185,0.2663280165873659,0.520499982625101,0.30865317441017137,0.25964218878506895,0.3686386409830413,0.23060640390602044,0
uu_v4445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uu_v4445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uu_v4445,0.0,0.0,0.0,0.5298129428260177,0.6126257379631865,0.7303762631571649,0.8461064436402093,0.9695253086274858,0.9383998010566621,0.8126630881623205,0.7543380552645269,0.6821722386896959,0.5021826078472562,0.4003615506559399,0.3018576100586752,0.1546064777749163,0.0,0.0,0.14943613812123382,0.08966168287274032,0.14943613812123382,0
uu_v4445,0.19490961911190927,0.3918666804341109,0.4483706280000055,0.28908566692068005,0.40528152000024936,0.40457848092507626,0.37266912025922877,0.4144003863824006,0.4985713846250245,0.47348925268061537,0.2967754691910294,0.33948545111925255,0.5431430406408326,0.4788464123557301,0.46002523722863004,0.44361098108409047,0.35897799270255676,0.5132014003471403,0.40664083834231024,0.429636800979564,0.47834510945945136,0
uu_v4445,0.5332872796808037,0.6504420701131779,0.6057120391313839,0.582187407900326,0.6968868619954444,0.6261053680643488,0.7134777321076207,0.655412253568475,0.6905904898451054,0.696586227946902,0.7549560438584086,0.7770045421589041,0.5951019761315711,0.6222048802085401,0.6389332689569647,0.6111116248928848,0.6656177353059347,0.6625731679730656,0.5565387463408858,0.5711282419587226,0.5154811854649229,0
uu_v4445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uu_v4445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uu_v4445,0.3965113552362401,0.3805542773227791,0.34568561730576597,0.43622309830961326,0.4534202974681075,0.519094026017459,0.44753372766183397,0.47690308618650606,0.474788817644813,0.539517962228954,0.6309462358467002,0.6984582964058695,0.5113372639627551,0.4490842389109169,0.5369162832653018,0.5076047909821924,0.5313162271571437,0.5224802338810987,0.3432957735066773,0.4325901790921976,0.4367856490389466,0
uu_v4445,0.504020915743889,0.5819693218328527,0.6023964689991722,0.5824037755088199,0.6013259120961811,0.5421594335935221,0.5861852162454347,0.58691317204266,0.6136572212988923,0.6416240459792222,0.7872602689799959,0.6381322725257049,0.7052681746259113,0.48877176069581457,0.5292885445126264,0.5317473520250582,0.49762865407983947,0.47622731125056195,0.45838520513943753,0.4819359747579793,0.47659269349942834,0
uu_v4445,0.8336425535497726,0.8459083597191794,0.876171170832836,0.8799420125868059,0.8811188950487716,0.8891015620683512,0.8918552649762085,0.8859396972797159,0.899851117705649,0.9171374534554071,0.8934256775934604,0.8934874359607488,0.882055798938049,0.8805517614419566,0.8772979908141715,0.8808637230184205,0.8675113527905294,0.8666588031021498,0.8553982899700024,0.8528455380277694,0.8451982658763488,0
uu_v4445,0.9589026817401487,0.9622645659601455,0.9694061675086804,0.9653609242162565,0.9702807117225407,0.9703010004292313,0.9778870296283849,0.9713149700741844,0.9715055760170659,0.9718423639188671,0.982638851607246,0.9725365280638391,0.9817803559811799,0.97415348021316,0.9693256357383538,0.9709945139944909,0.9684649636156762,0.9698054132805533,0.9676427581818604,0.9617897212225167,0.9642324108674467,0
uu_v4445,0.880825465916221,0.8907867095662866,0.893691101371582,0.8855472785845265,0.9005557161244714,0.8905979047900475,0.859919661003442,0.8959195183232271,0.8722780655587893,0.8939478323870464,0.8912799759844839,0.8852528851984562,0.869223822005606,0.8761856218161028,0.8687504639384998,0.8577439855405323,0.8598235177215069,0.8128141403412625,0.8120885914271513,0.8226958046162067,0.794370451443422,0
uu_v4445,0.829192035308732,0.8341213780904716,0.8502502238241667,0.8208631135386183,0.8286180985251344,0.8318911597677642,0.8502901300414991,0.8464766739191116,0.8122072821678793,0.8215118829580648,0.8730038701282541,0.8280158552217797,0.8298717196479226,0.8420890527360145,0.8198734100940546,0.8458341862315082,0.8423628856334267,0.8430938659350762,0.8416465034907087,0.8389074177571868,0.850158460671496,0
uu_v4445,0.8456271946214516,0.8543256725295331,0.8710257597123734,0.8816148287605969,0.8944981221871842,0.8986772556306079,0.9093213957310974,0.9170439845505652,0.9403778442349617,0.9586147960149206,0.9643533938879748,0.9591267418351984,0.9472588313529089,0.9459063219060989,0.9405203376833509,0.9187765411694226,0.9122983018678364,0.9028060561475298,0.9033432752904041,0.8789020040175001,0.8715970001827749,0
uu_v4445,0.801881398612343,0.8182120793802161,0.7849989755210792,0.789475519917068,0.7146094407010963,0.7318948670089769,0.7563196971583652,0.7311492139228863,0.7431392052781758,0.7522156568914132,0.7790887673537737,0.8219059258242617,0.7239134267720692,0.6963256642540583,0.6497195704219089,0.6441956062839489,0.6192900303179859,0.5883437625919904,0.6161322868441615,0.6542019397909059,0.6360737124244791,0
uu_v4445,0.8379983333982219,0.8669668924913063,0.8723310702202534,0.874309987307293,0.8924468318981537,0.9065640351348763,0.9198581485429416,0.9149473851778842,0.9230095476965586,0.9388922216569312,0.9176408184043996,0.9132118104157181,0.9205157565841318,0.8943926593045938,0.8966687674875706,0.8831721952053772,0.8884993806190531,0.895822766127788,0.8757928586576529,0.8811715750461343,0.8850949494946027,0
uu_v4445,0.9176371445773557,0.9317714546810915,0.9301525617600459,0.9298525449618465,0.9354240722456499,0.9360701737136369,0.9297433044854283,0.9366459613302602,0.9259406637608467,0.9485050787596229,0.9417061985691589,0.9495945279342033,0.9507849514996665,0.925769484282533,0.9263966542646933,0.9127085770306573,0.9284261681040454,0.9274367907361281,0.905237894117606,0.8893899479490889,0.888117929961501,0
uu_v4445,0.6697702553683654,0.7127779336444879,0.7867786928230864,0.8506136375769892,0.8661408556360786,0.8972884338767217,0.9241820576000208,0.943078488701168,0.9687265561111476,0.9820644047054436,0.9727723921313929,0.951236535432322,0.9043252143530308,0.8381064487584543,0.7934271647184402,0.7303877478540818,0.6896950225870595,0.611477852525776,0.535259730420008,0.4687499763258908,0.39657147752663047,0
uu_v4445,0.8067032717962915,0.8439574102868596,0.864896308906423,0.8745384807080251,0.8976819021188749,0.9132990343853917,0.9285982810182448,0.9278590910615564,0.9330720427091839,0.9441611963603934,0.9448708691846298,0.9350432447763765,0.9267354631104848,0.9371742153445227,0.9262571287712457,0.9169214994081762,0.9185474178396326,0.8995230089671975,0.8915801854026604,0.8843658365816526,0.8837801984155981,0
uu_v4445,0.9496218972134672,0.9487318791387885,0.9552823024836893,0.9647693597630737,0.964253267434212,0.9689474960195579,0.9709348294964795,0.9691692105251338,0.9689849383268453,0.9710726043237232,0.9701559630023868,0.9657423758511123,0.976085161301166,0.9691083145888905,0.9674394152104211,0.9657919820726659,0.9774602462470422,0.9592254291166368,0.9566264147430884,0.9521412439617015,0.9506715341537332,0
uu_v4445,0.4394446862781385,0.5093376020130123,0.47313486600849464,0.4489080665224287,0.5112987909398803,0.6256060127295093,0.4057620301627183,0.43838616921993134,0.6097692663972791,0.6644999065438318,0.5872335902868514,0.42246177865905626,0.3787347129120406,0.39145158887180037,0.44871569977202624,0.357208367300572,0.3395401583772608,0.33395552535866896,0.32784580495811455,0.38440374197877925,0.24806324119597445,0
uu_v4445,0.9227813984382549,0.9356525223986925,0.9402484741251023,0.9531880490075421,0.9450290895466971,0.9477729117971666,0.9557440389994735,0.9481028605903165,0.9588394798714892,0.9587246009537528,0.9575430758890648,0.9472086550969493,0.9547852047647408,0.9405097516781352,0.9387695134298851,0.9300229725520033,0.9267556831544242,0.9132236502851612,0.9032634136572785,0.8974132600913787,0.8885424608026827,0
uu_v4445,0.740495729948653,0.7945309378659146,0.7848532328233078,0.7885570505275713,0.8358992045125381,0.8565330421141883,0.8461450227882186,0.8824888355567203,0.9200744168028094,0.8945708365067668,0.8797543324096944,0.9325109693365997,0.9145666712538025,0.862581870971145,0.8628490455467046,0.8593331636522715,0.8072158500933821,0.778719128095459,0.774848082668438,0.7403647915108725,0.6880167910192859,0
uu_v4445,0.20137255346402871,0.27993953174353764,0.3739833465875049,0.44886316812488974,0.5321236893136859,0.59861611044574,0.6853026528709603,0.7706637982963411,0.8325635760517466,0.8838136065210401,0.9477953229849996,0.9059179371690557,0.8584097187060401,0.8371129832533254,0.8051747893609192,0.7552801202913436,0.7256125768167633,0.6855874636813124,0.6547244218502167,0.6505700051493707,0.6381752600434258,0
uu_v4445,0.9193039478205255,0.8891833488299111,0.9050021051042474,0.9158336044651146,0.9218299477424237,0.9146349181513329,0.9101629726254395,0.9126571667810267,0.9192348239933613,0.9302556825891595,0.9105303875438079,0.8966860574830043,0.9179524169438948,0.8937303396365154,0.8875581784459237,0.9094557705667892,0.894027575571434,0.90629227248473,0.8968031040690948,0.8664816743183776,0.8652825455975176,0
uu_v4445,0.8512559004325293,0.8520995743380753,0.8619819602720008,0.8827588904661313,0.883421233712241,0.8906013605135165,0.9078941799092782,0.8904869099367472,0.9192941474803844,0.9208743704902792,0.9076470357812311,0.9190247075441803,0.9199253766650782,0.9081775371975578,0.9269885379735374,0.9189520180160724,0.9015831983777663,0.9153806639122678,0.8939321895463049,0.9063876879622379,0.9064577930490716,0
uu_v4445,0.9041075660083165,0.9204469024928056,0.9316490327551676,0.9320988246789761,0.9450010037429588,0.9430934266531804,0.9471684072677948,0.955252950257746,0.9528453232369878,0.9625820182094538,0.9565778701994744,0.9565121321795901,0.9573027448367027,0.9537239796704239,0.9449251314156424,0.9399038272419842,0.9289090628514808,0.9087363205994194,0.8973296439698599,0.8958247310404084,0.8772644931863787,0
uu_v4445,0.9306178625458652,0.9310079262583753,0.9418654706240719,0.9476858980465265,0.956143015251739,0.9664612606986098,0.9761392657026352,0.974953589511194,0.9813658943817177,0.9761236462085864,0.9811235896216747,0.9695355409655866,0.9626794464788039,0.9560427212723829,0.9460053369464458,0.9333175510256628,0.9212233294697455,0.9123705614773491,0.9035014677652844,0.8867318928571183,0.8718637695982029,0
uu_v4445,0.4919218181913004,0.6122861825362999,0.6110061925045734,0.5032494778000546,0.7262363244408189,0.754498259097666,0.786293101808585,0.9218431889624462,0.8214327300093394,0.8160325500965542,0.819435366092371,0.7807948620683189,0.8132667025599865,0.7548926871382828,0.7456355359075555,0.6443588469900264,0.6540335215140549,0.582393185593635,0.597602714890927,0.5725127984915015,0.4921944849738326,0
uu_v4445,0.8315248672895382,0.7877393573127373,0.7866035010319322,0.805245968120415,0.7976908356679797,0.8009731988805423,0.7896000628474671,0.8019103030783478,0.791989798011973,0.7632405631542066,0.8156261205703478,0.79222041985081,0.7940148946842466,0.7961110097514338,0.7959004031320199,0.7884224128831372,0.7708241296169086,0.8138777324921397,0.8083938095697965,0.7955621567521439,0.7869948092022955,0
uu_v4445,0.971593245444222,0.966871590673185,0.9673468299632121,0.966908165538577,0.9674451364077873,0.9626225902847946,0.9604737358397664,0.9601167659407314,0.9628539902053601,0.9612328442127954,0.9655606679466717,0.9635329538436805,0.9642773358435615,0.9641532673168564,0.9637240214734776,0.9629781396663094,0.9629215092191766,0.9729171189200762,0.9663611305258609,0.9693089672732303,0.9608970669228208,0
uu_v4445,0.9415644751950605,0.9448905027860397,0.945207239311169,0.9476064360594436,0.9424392266805001,0.9434825295561837,0.9366987069678709,0.945185571960347,0.9418137353142169,0.9531647476017341,0.9498386025380224,0.9392964665033893,0.9366005349742075,0.9378325183716612,0.9307169556172805,0.929527009429182,0.9309787142187226,0.9397487132026657,0.9411055539402406,0.9487606637111696,0.9355514047792493,0
uu_v4445,0.5568046855025881,0.6202920616402419,0.6258721755070882,0.6729339779346913,0.7192650484614659,0.7242107789872564,0.7646082714169283,0.7473167368357243,0.7857191753923085,0.8078256875429733,0.8561534079090405,0.83796550660851,0.8793875316765354,0.8746971380061606,0.8807805283340443,0.8539736498781317,0.8678254112394186,0.8185629780872472,0.8150591358229178,0.7846434059313673,0.7527052873906186,0
uu_v4445,0.953919330134525,0.9449436870749371,0.9465495109427291,0.9503045986547857,0.9509629689832179,0.954264953022668,0.951605151904687,0.9474836403655436,0.9493420358607948,0.9456016785049991,0.9501540482797332,0.9418822188453391,0.948092017421865,0.9528885927306867,0.9415398986388355,0.9432414644729857,0.9459078693896056,0.9403958617236873,0.9475945494874368,0.9351505966210599,0.9415439639074332,0
uu_v4445,0.9484256372750867,0.9399377468773994,0.9482381603570491,0.9476464332457568,0.9463085950978362,0.9348044338741518,0.9444810683773209,0.9472044079215276,0.9484826464924574,0.9414581885256369,0.9421248479412411,0.9443911062334782,0.9425740679854947,0.9339951788185075,0.9329572007167348,0.944141135250488,0.9405145224288789,0.9361918147777569,0.9543080595432425,0.9468761660063229,0.9486255392388331,0
uu_v4445,0.4765626082297673,0.5033309217021192,0.48400727830731466,0.5442740896238716,0.5594470082248043,0.5339021322731436,0.5478706449486603,0.5637149719519632,0.6445911170524837,0.6188368526118274,0.6515915668941925,0.6732292271027689,0.6836689790888141,0.6190062544026457,0.5854293223295212,0.667090122420532,0.683263628014092,0.6570767509258629,0.5758930218535561,0.6420482142572539,0.7483799637721413,0
uu_v4445,0.0,0.0,0.2887494109718544,0.392873848340595,0.36298849381955356,0.551414001620359,0.68124862389975,0.8161658278606896,0.761588648148957,0.8787221603763643,0.8053490626197403,0.6903775507576512,0.7316036766864616,0.680702044129618,0.5664516305168895,0.4504410564703513,0.36075288163851055,0.25594332853439683,0.1270515804040707,0.0528048130142863,0.0,0
uu_v4445,0.33115286143326633,0.3583214672942196,0.4430598137143618,0.4583915790472657,0.5100948914579087,0.5776891790968816,0.5752364836534762,0.6538279827844202,0.6397792727240176,0.6488558016037547,0.6760702967060932,0.6673401077913153,0.6463595934829244,0.5968107276375504,0.6009605899579982,0.6570326666026377,0.49267917030634883,0.5895476344598622,0.4388164830520398,0.4259668707227358,0.39985740393026376,0
uu_v4445,0.8959166184586103,0.9281370522405372,0.9119504295878189,0.9110042732142803,0.9094270300331573,0.9353363996285712,0.916408826363058,0.8956342386860843,0.9371583897201381,0.9206688451154623,0.9162288481458848,0.9317171272753711,0.938726245046759,0.9364134040570393,0.9306270813453211,0.9212804904464423,0.9408535648809537,0.9301756191260839,0.9274223913296487,0.9462614961517906,0.9459306126851781,0
uu_v4445,0.9476082065547515,0.9633999376681187,0.9609655979940552,0.9616153940301306,0.9592294700816046,0.959273606634568,0.9633788559713414,0.9619747409932106,0.9659499184491006,0.9642128214838095,0.961614038334569,0.9647211093589629,0.9619309822789757,0.9591418777374059,0.96290004289358,0.9595971592808248,0.9541417323331577,0.9499651373585146,0.9577445738434731,0.9620933094819293,0.9579468531746455,0
uu_v4445,0.8986495065761428,0.906663600239094,0.8788690727939911,0.8972418899548313,0.8978230861414075,0.9119932863807539,0.8925159721450036,0.8967504577011114,0.8987573972987482,0.8927408313848283,0.908467092153314,0.8857544964474462,0.8764810186471734,0.8820039195927193,0.8546442151183072,0.8616546016294647,0.85477605009595,0.8551169812722809,0.8332208091913051,0.8186866671500702,0.8175839176889628,0
uu_v4445,0.3344846229134405,0.33963439744533297,0.4501813463046909,0.5312182412399334,0.5564793705174185,0.6053597111990238,0.6911356844938262,0.6941541092974703,0.6975961785556167,0.7828818751014336,0.7422693135529563,0.5970368214233793,0.5714294583084023,0.6225071158770641,0.5201461977478025,0.551532473529044,0.5005698557296813,0.44761239937758407,0.3079932819235111,0.2724435455555198,0.27496462986142944,0
uu_v4445,0.0,0.14391190789066363,0.34104011153868574,0.5398660364839973,0.7195078359304413,0.6438838892110257,0.6281671215424004,0.6933306235755395,0.8264279162739256,0.8688877445312004,0.8835596957562027,0.8303444808862078,0.7862542406397826,0.8041796329029459,0.7882463277547007,0.8512276640786373,0.785390430691759,0.7560645623565935,0.722284362841879,0.7212928205192247,0.7435656345094631,0
uu_v4445,0.9200151073922401,0.9315769439886481,0.9113334241942812,0.9235165154343821,0.9124574372657696,0.9220120389258809,0.912301394319468,0.922980028429524,0.9443178174730532,0.9216935470979338,0.9396993555234138,0.9122543235131957,0.9130981590500061,0.9051341938984071,0.9049486245919287,0.9027451518976476,0.917577762114467,0.9146281510452429,0.9054303746356817,0.9133284465219701,0.8993331952811247,0
uu_v4445,0.9333560595676604,0.9342097822861224,0.9489473305675321,0.942436552864172,0.9385076477100555,0.9383243430732762,0.9460294391204901,0.9412027602252859,0.9435577587807523,0.9358092901937245,0.939037612686961,0.9524077915696042,0.9547385131599356,0.9478963434276463,0.9327313752805549,0.9366652982276307,0.9388267138848377,0.9445250714898821,0.9535789637118529,0.9375086943828349,0.945287187381513,0
uu_v4445,0.7762282865486078,0.7637795232740778,0.7932359085790022,0.7713634157604973,0.7709011855744955,0.826135711617429,0.8204314954499423,0.8440679367424316,0.8896229176641801,0.8912994997446813,0.8645911622920617,0.8560944504094813,0.8997180818502021,0.8593576191280207,0.8329845480895451,0.7630747136378133,0.7573123068001245,0.7316750975102355,0.6670672731613941,0.6975819413934863,0.6645309399959269,0
uu_v4445,0.737831999350139,0.7829948558697224,0.7446753054669678,0.7777609116507018,0.7595396518530891,0.8594779580925843,0.8993043491651681,0.8575325071320947,0.8200364604683583,0.865767669892074,0.842081621514194,0.8216556545421599,0.7952443161874769,0.7437265909963923,0.703796754712987,0.6841374701994983,0.67681743504108,0.69678349101466,0.6539348877138649,0.6153252411117421,0.5438106078696276,0
uu_v4445,0.614601270777784,0.576969466791036,0.6753958262513672,0.77379152414592,0.6884153894926673,0.7894250263854714,0.7885196089110972,0.772459718009729,0.8105612775777168,0.7671776550363035,0.6887212341603325,0.7643606369986922,0.6181018476977084,0.5890840170457768,0.6365883075915904,0.4987327038235356,0.5468868234134694,0.5387444736323854,0.5003287013621717,0.5522567639593498,0.5036464560460231,0
uu_v4445,0.8163116295665074,0.8271692364889381,0.8120621384598969,0.8186776832447379,0.807052048567064,0.7998270745483759,0.8223075546674723,0.8454192014473535,0.8378102152961397,0.8310936592194047,0.8502243995924225,0.8430647136995696,0.8500502585203491,0.8413646358570839,0.851878409422108,0.8343201887776333,0.8436742660889365,0.8404096921783724,0.8295727943702415,0.8598113784018893,0.8481458981219248,0
uu_v4445,0.9556499454536517,0.9567753317989222,0.9625705114672908,0.9652733896967624,0.9639207199643994,0.9670429541242903,0.9635339792357985,0.972753952661984,0.9686803357504035,0.9721031439762711,0.9694514240533051,0.9700465260279879,0.9698177775016349,0.9648123389261163,0.9656481558009345,0.9589437444933516,0.9618128162211925,0.9540184827231392,0.9496206985682427,0.9441843992239216,0.9417659034527488,0
uu_v4445,0.9425488220648496,0.9482332896718706,0.9514854877788331,0.9516155317825075,0.9553032528310432,0.9534891804289309,0.9588477815353161,0.960263287868748,0.9569463941178626,0.9492534064248639,0.950361115467078,0.9531451104263061,0.9627030469280258,0.94529659698892,0.9539903098678502,0.9504209542843958,0.9548618508567787,0.9574812769872192,0.9586931533881702,0.947271472372126,0.952685866097089,0
uu_v4445,0.5254821703640962,0.5864682982790891,0.6164240721207075,0.6687180873778883,0.7232852936358856,0.7703795412446997,0.8038427963372925,0.8026582606041263,0.8256532693002273,0.7962412149543159,0.8618223718388849,0.8256668127842731,0.7711332967361637,0.7897422505049734,0.7796937981669415,0.7889291008713079,0.7365652593197871,0.7054599205273061,0.6900235917505294,0.6772568930162667,0.6722757720669251,0
uu_v4445,0.9379230183601867,0.9496378216208994,0.9421035837390486,0.945157162046583,0.942447280554428,0.9417925447873768,0.9324152029548561,0.9403038983157788,0.9386658115309275,0.9558168347089231,0.9704958726553525,0.9472622393240083,0.9452277981234086,0.9448318722010397,0.9403293250056305,0.9374000233579639,0.9496251582834562,0.9507645365526168,0.9409636651982053,0.9355355217027888,0.9287782192346185,0
uu_v4445,0.9490619141915442,0.9487166281645069,0.9495695190520637,0.9543942046831569,0.9499535038717227,0.948516401455979,0.9491040673007074,0.950471786132192,0.9527539105910707,0.9418059883387937,0.9424266962584964,0.9542826593957714,0.9494552074845785,0.9411699517686621,0.9344476040473935,0.9370522808941573,0.9270972190992295,0.9349992889993941,0.9371487522289268,0.9337197094290585,0.9368714086118487,0
uu_v4445,0.6790214729002636,0.6424971698152254,0.6164842043991076,0.6267310859219113,0.631344908196405,0.6590893129416606,0.7209408883878955,0.7164435179901013,0.7925005367749107,0.7254193231336025,0.7738438910156885,0.7366074055687793,0.7477988584255529,0.7519928661578429,0.8347458970622226,0.8555547460493154,0.8692597661790062,0.7890496396391224,0.8286736639011334,0.6915464594272004,0.7394900898837085,0
uu_v4445,0.3670632854213002,0.4430074134395002,0.37550152186776686,0.38188830919377104,0.6764851967026401,0.7883629677680998,0.7971275657091652,0.7151393980531673,0.7874368344155702,0.8503165801381428,0.8672922388459045,0.8533053397939336,0.7777125636838387,0.632768230009937,0.5100718068904485,0.4327436719603517,0.3664361738373945,0.22854045578805923,0.10986197317117374,0.0,0.0,0
uu_v4445,0.7025059012782728,0.6727360473546276,0.668098436212503,0.6623572675495843,0.7001746533800034,0.7770294721504885,0.7948855820120873,0.7581616720557104,0.6822613834407592,0.7195855094343715,0.7614131777428383,0.7731964599734732,0.7552971428663552,0.701966080064119,0.690384943277396,0.712084202357489,0.7145249689687361,0.6661922290967767,0.6633313015872553,0.6285959680675004,0.6204215226722861,0
uu_v4445,0.9264894529596643,0.9347678396805044,0.9141513762683409,0.9474601462588752,0.9297426622476828,0.9535954355207712,0.9430775148583507,0.9398917845785512,0.9439154228605904,0.9479096940768602,0.9349588330534907,0.9409822271517891,0.9282613353569383,0.9310880053903422,0.921690595780831,0.9337723417043339,0.9171996016155493,0.9268353764173156,0.9155404880825588,0.9210944784281405,0.9174784243365178,0
uu_v4445,0.942760109233208,0.9515172151709049,0.9500617126632653,0.9543961470035929,0.9558029617081787,0.9584428947375766,0.957336595928679,0.9508360363067645,0.9575148494853408,0.9496693378082454,0.9467769351246802,0.95941406734114,0.9563505062167623,0.9603163290453768,0.9522707110804347,0.9586473001741135,0.9560025687985587,0.9455823857765885,0.9422810210775985,0.9495248155014538,0.9485487673383756,0
uu_v4445,0.9572848050437183,0.9530850413046855,0.9630086613370441,0.9546045918587981,0.9540199169597993,0.9507757134748485,0.947320630787089,0.9560924229189849,0.9410307759281991,0.9534425924485712,0.9469317700713619,0.9525744123015091,0.9499259652596339,0.9463770726759071,0.9363197045742625,0.9409415520916727,0.9220890930391595,0.944978126352792,0.9228838159374648,0.9381143413017735,0.9218287900375971,0
uu_v4445,0.23739205358977103,0.22407729093571885,0.24757071737621242,0.31320086356773785,0.30903402060846075,0.4123497871498367,0.42721410151623096,0.5769119354407619,0.6473903807981727,0.661327068747226,0.7493675333762927,0.6988773228199886,0.794108122531698,0.6571873561484615,0.6240871665280103,0.68950188595336,0.5567339169055908,0.5014217579345738,0.44974754550078905,0.3200197383479838,0.29200925796741634,0
uu_v4445,0.0,0.14408180902956438,0.24643504161631916,0.35166404967936954,0.5493977148735633,0.6196043987738243,0.5672393615247311,0.6737265227162238,0.7618386727834181,0.885884775696811,0.9337393823687736,0.8469459369821971,0.7971544012107765,0.7861107074634021,0.7932452371354453,0.7950389981859056,0.7744765731754158,0.761229087004126,0.7544082243141496,0.7542336535061875,0.7263976320577152,0
uu_v4445,0.907757264984655,0.8778727873026068,0.9022853892864723,0.8955707145910436,0.8713060740392408,0.8843586074421144,0.859087839049362,0.8862250526817248,0.8733364281346613,0.8875507498050487,0.9227261878419225,0.8646623491178397,0.9275599286819471,0.8783809153863693,0.8601326299682946,0.8691668002651701,0.8581355786631163,0.844138669735862,0.857467503662257,0.8438565049229966,0.8551026945941433,0
uu_v4445,0.9129127125210774,0.9283774832159397,0.9398696654394346,0.9400930733454115,0.952423802731745,0.9498063930333696,0.94738307654259,0.9525690295766231,0.9575848297635883,0.9619412468681141,0.962146246285812,0.9545928348081262,0.9574715391764845,0.9556263651783571,0.9584925151957479,0.9695825784968082,0.962952379286108,0.9788822047124763,0.9685475661436052,0.9702297243344482,0.9671321358871316,0
uu_v4445,0.7394552109666246,0.7542177484574857,0.7755834600523746,0.7700996626666043,0.7821271848711933,0.818070862838367,0.8251745871804645,0.8470144152664993,0.8590198951160665,0.8372474031018278,0.880821201193747,0.8769230236007904,0.8464850048186112,0.8565915252963231,0.8522643942537595,0.8393110499913556,0.8650348419620401,0.8345564205337949,0.7742999760824052,0.7804807054734078,0.7101485810674742,0
